area,category_id,id,image_id,bbox_x,bbox_y,bbox_w,bbox_h
37740,19860,2667,705,118,863,222,170
39825,19860,2668,703,84,825,225,177
44517,22346,2670,704,664,869,213,209
41184,22346,2672,705,120,200,208,198
39390,22346,2671,703,105,193,202,195
52658,29666,2662,704,117,839,233,226
47730,29666,2661,703,608,199,222,215
54412,3482,2664,704,161,213,244,223
60347,3482,2665,705,593,827,259,233
61248,3482,2666,703,565,843,264,232
44308,22346,33,7,656,852,212,209
40779,22346,32,8,128,219,207,197
39004,22346,31,9,115,210,199,196
43581,27652,25,7,670,255,219,199
45954,27652,26,8,96,854,222,207
51980,20237,35,7,133,870,230,226
48590,20237,36,8,622,178,226,215
45998,20237,34,9,597,176,218,211
47472,3482,29,7,130,289,276,172
50112,3482,28,9,559,812,288,174
37687,19860,1592,421,125,864,223,169
46092,36636,1589,422,95,907,276,167
39634,36636,1590,421,618,202,266,149
40506,36636,1588,423,592,193,258,157
54366,3482,1595,422,154,218,246,221
59540,3482,1596,421,599,868,260,229
59508,3482,1594,423,572,839,261,228
183340,34596,1586,422,552,698,356,515
169632,34596,1585,421,94,36,342,496
164340,34596,1587,423,77,15,332,495
83220,25468,3827,1008,572,232,380,219
85914,25468,3825,1007,11,811,387,222
194456,25366,3821,1008,514,650,446,436
189504,25366,3820,1006,43,178,448,423
182313,25366,3819,1007,33,156,431,423
52664,20237,3822,1008,139,849,232,227
48825,20237,3824,1006,619,197,225,217
47515,20237,3823,1007,591,190,221,215
51952,3482,3818,1008,125,271,272,191
51986,3482,3816,1006,602,845,278,187
84864,25468,3524,929,13,813,384,221
82060,25468,3523,928,52,856,373,220
203609,31884,3520,929,30,39,413,493
211792,31884,3519,928,44,62,434,488
37248,16231,3528,930,164,856,194,192
35908,16231,3530,928,630,220,191,188
50920,3482,3525,930,127,272,268,190
53847,3482,3527,929,576,811,279,193
51522,3482,3526,928,603,845,277,186
33304,3350,4870,1277,376,198,181,184
35532,3350,4869,1276,373,833,189,188
129471,3831,4865,1278,152,603,309,419
134706,3831,4864,1277,110,508,314,429
129580,3831,4863,1276,517,263,310,418
55352,38161,4868,1278,623,703,187,296
57984,38161,4867,1277,581,612,192,302
56810,38161,4866,1276,166,291,190,299
113847,29344,3795,1001,117,157,277,411
128820,29344,3797,1002,588,677,285,452
128576,29344,3796,1000,613,714,287,448
27641,1899,3793,1001,685,807,131,211
25929,1899,3794,1002,161,257,129,201
26000,1899,3792,1000,182,266,130,200
48931,24849,3803,1001,601,252,293,167
51545,24849,3802,1002,59,856,305,169
49995,24849,3801,1000,92,894,303,165
57121,16547,3800,1001,125,813,239,239
51075,16547,3798,1002,599,212,227,225
53562,16547,3799,1000,623,220,237,226
36099,3350,5666,1492,379,905,191,189
34410,3350,5668,1494,410,193,185,186
36465,3350,5667,1493,368,134,187,195
37288,21324,5665,1494,638,810,158,236
131480,18146,5671,1494,98,632,346,380
132271,18146,5670,1493,61,543,349,379
50621,20237,558,150,633,802,227,223
50600,20237,556,148,118,300,230,220
91047,19231,560,149,94,698,341,267
87283,19231,559,148,500,237,337,259
165986,6191,3561,937,124,80,298,557
159192,6191,3563,939,521,597,297,536
108576,4377,3555,937,596,705,234,464
97461,4377,3557,939,133,104,221,441
104610,3742,3566,938,128,801,330,317
111878,3742,3564,937,131,814,338,331
94213,3742,3565,939,486,151,313,301
97083,2482,3559,938,629,29,201,483
104157,2482,3558,939,98,691,213,489
105194,25468,2029,536,49,788,353,298
104232,25468,2030,535,85,829,344,303
198685,31884,2032,536,68,117,395,503
42237,36636,2024,536,644,141,141,247
47160,36636,2025,537,132,828,180,262
44450,36636,2023,535,675,173,175,254
50841,3482,2028,537,128,271,269,189
51245,3482,2027,535,602,847,277,185
76028,20876,2522,666,116,769,332,229
79109,20876,2521,665,86,727,331,239
45682,36636,2513,666,633,209,182,251
48006,36636,2511,664,167,800,189,254
44268,28762,2517,666,147,189,217,204
41808,28762,2518,665,131,184,208,201
47508,28762,2519,664,632,874,222,214
57028,3482,2514,666,652,750,212,269
56910,3482,2515,665,625,718,210,271
54016,3482,2516,664,142,293,211,256
34672,27776,4758,1248,640,291,176,197
35577,27776,4760,1247,176,813,177,201
37080,27776,4759,1246,144,778,180,206
59360,3482,4762,1248,172,272,265,224
59052,3482,4761,1247,565,814,266,222
60648,3482,4763,1246,538,778,266,228
183478,34596,4756,1247,74,108,398,461
183280,34596,4755,1246,56,79,395,464
62244,16261,4754,1248,135,831,252,247
56852,16261,4753,1247,603,192,244,233
34224,3350,5047,1325,329,187,184,186
35910,3350,5046,1324,421,843,190,189
33672,3350,5048,1326,369,245,184,183
53360,20237,5053,1325,561,749,232,230
50844,20237,5052,1324,153,248,228,223
50624,20237,5054,1326,601,840,226,224
96250,18356,5050,1325,117,575,275,350
88631,18356,5049,1324,546,267,263,337
96320,12080,637,169,72,129,224,430
114453,12080,638,170,651,693,243,471
106470,12080,639,171,642,687,234,455
157798,6191,640,169,523,551,307,514
161195,6191,642,170,114,163,313,515
160561,6191,641,171,117,131,307,523
72624,5093,645,169,551,191,272,267
81224,5093,644,170,108,811,284,286
77837,5093,643,171,105,800,281,277
126350,2482,634,169,52,698,266,475
123140,2482,636,171,621,38,262,470
34776,3350,942,251,369,179,184,189
33855,3350,943,252,412,237,183,185
50850,29666,944,250,128,205,226,225
90134,18356,949,252,187,689,241,374
88603,18356,947,250,541,230,251,353
33852,3350,3935,1038,379,223,186,182
37056,3350,3933,1036,410,878,192,193
35343,3350,3934,1037,337,163,187,189
89179,19231,3941,1038,181,715,257,347
85800,19231,3939,1036,531,240,260,330
91074,19231,3940,1037,138,614,258,353
61824,38161,3938,1038,611,796,224,276
63384,38161,3936,1036,144,246,228,278
66584,38161,3937,1037,573,698,232,287
117684,12080,2528,669,657,707,252,467
95372,12080,2527,668,68,121,226,422
130572,22626,2529,669,29,184,468,279
133100,22626,2530,667,20,145,484,275
129034,2482,2533,669,568,155,298,433
133947,2482,2532,668,71,652,297,451
70747,25437,2525,669,123,832,263,269
64260,25437,2523,667,123,823,255,252
62738,25437,2524,668,556,193,247,254
