area,bbox,category_id,id,image_id
47508,"[590, 190, 222, 214]",20237,4042,1063
52210,"[140, 849, 230, 227]",20237,4041,1065
53847,"[576, 812, 279, 193]",3482,4039,1063
52360,"[601, 844, 280, 187]",3482,4040,1064
51870,"[125, 272, 273, 190]",3482,4038,1065
184836,"[47, 99, 438, 422]",34596,4035,1063
190986,"[56, 132, 458, 417]",34596,4036,1064
196967,"[488, 687, 457, 431]",34596,4037,1065
33666,"[383, 219, 186, 181]",3350,1863,492
37442,"[402, 880, 194, 193]",3350,1861,490
34038,"[344, 157, 183, 186]",3350,1862,491
48600,"[621, 789, 216, 225]",13899,1860,492
48174,"[144, 307, 217, 222]",13899,1858,490
50830,"[582, 700, 221, 230]",13899,1859,491
59891,"[152, 798, 221, 271]",38161,1857,492
60996,"[597, 243, 221, 276]",38161,1855,490
64680,"[108, 703, 231, 280]",38161,1856,491
44485,"[673, 833, 217, 205]",22346,5287,1389
39195,"[95, 231, 201, 195]",22346,5286,1388
80730,"[583, 175, 270, 299]",20876,5283,1389
88126,"[106, 792, 278, 317]",20876,5284,1388
85995,"[140, 831, 273, 315]",20876,5285,1387
54273,"[153, 863, 237, 229]",20237,5279,1389
48138,"[570, 177, 226, 213]",20237,5278,1388
49248,"[600, 182, 228, 216]",20237,5277,1387
49087,"[163, 279, 191, 257]",3482,5280,1389
54526,"[619, 722, 199, 274]",3482,5282,1388
55622,"[645, 759, 203, 274]",3482,5281,1387
146864,"[129, 195, 274, 536]",12777,740,198
150569,"[121, 176, 289, 521]",12777,742,197
93611,"[491, 127, 311, 301]",3742,743,196
104328,"[122, 826, 322, 324]",3742,744,197
113940,"[611, 735, 270, 422]",22361,746,198
100233,"[83, 120, 259, 387]",22361,747,196
109281,"[84, 659, 219, 499]",2482,737,196
98658,"[634, 62, 203, 486]",2482,738,197
153120,"[499, 589, 290, 528]",6191,1724,454
151840,"[146, 123, 292, 520]",6191,1723,456
154440,"[144, 93, 297, 520]",6191,1725,455
71823,"[563, 197, 269, 267]",5093,1720,454
100256,"[596, 58, 208, 482]",2482,1718,456
106522,"[601, 24, 221, 482]",2482,1719,455
112497,"[128, 78, 231, 487]",5885,1714,454
123464,"[592, 681, 244, 506]",5885,1716,456
114869,"[586, 681, 233, 493]",5885,1715,455
34782,"[369, 206, 186, 187]",3350,1033,276
34390,"[330, 150, 181, 190]",3350,1032,275
36150,"[623, 753, 150, 241]",21324,1036,276
34866,"[209, 327, 149, 234]",21324,1034,274
118989,"[48, 731, 351, 339]",20013,1030,276
120726,"[5, 646, 353, 342]",20013,1029,275
109682,"[579, 258, 346, 317]",20013,1028,274
37449,"[638, 278, 219, 171]",19860,2118,561
39952,"[91, 827, 227, 176]",19860,2116,559
117600,"[110, 776, 300, 392]",35205,2126,561
103416,"[557, 87, 278, 372]",35205,2125,559
109910,"[582, 97, 290, 379]",35205,2127,560
137740,"[605, 700, 284, 485]",30307,2122,561
126314,"[97, 64, 274, 461]",30307,2123,559
54340,"[151, 219, 247, 220]",3482,2121,561
58760,"[573, 839, 260, 226]",3482,2119,559
59052,"[601, 868, 259, 228]",3482,2120,560
80934,"[69, 797, 329, 246]",20876,1177,314
77924,"[595, 261, 322, 242]",20876,1179,315
83130,"[40, 753, 326, 255]",20876,1178,313
49275,"[624, 184, 225, 219]",29666,1172,314
56280,"[647, 755, 210, 268]",3482,1174,314
53848,"[144, 290, 212, 254]",3482,1176,315
56910,"[622, 723, 210, 271]",3482,1175,313
188600,"[28, 41, 460, 410]",34596,1169,314
203904,"[503, 782, 472, 432]",34596,1170,315
182455,"[16, 27, 455, 401]",34596,1168,313
39188,"[87, 195, 202, 194]",22346,5305,1395
41370,"[103, 201, 210, 197]",22346,5304,1394
34496,"[639, 292, 176, 196]",27776,5301,1393
36900,"[144, 776, 180, 205]",27776,5303,1395
34650,"[177, 814, 175, 198]",27776,5302,1394
58386,"[173, 272, 263, 222]",3482,5311,1393
57552,"[567, 816, 264, 218]",3482,5312,1394
53775,"[576, 191, 239, 225]",16261,5308,1395
56376,"[603, 192, 243, 232]",16261,5307,1394
111111,"[587, 134, 273, 407]",29344,2848,750
124202,"[129, 750, 281, 442]",29344,2847,749
128894,"[92, 708, 289, 446]",29344,2849,748
27379,"[687, 806, 131, 209]",1899,2840,750
26268,"[178, 268, 132, 199]",1899,2839,749
25600,"[159, 258, 128, 200]",1899,2838,748
45756,"[663, 839, 164, 279]",44198,2844,749
46368,"[638, 806, 161, 288]",44198,2846,748
57120,"[149, 789, 240, 238]",16547,2843,750
54480,"[601, 243, 240, 227]",16547,2841,749
53110,"[574, 232, 235, 226]",16547,2842,748
36480,"[410, 889, 190, 192]",3350,4902,1285
34410,"[379, 210, 186, 185]",3350,4904,1287
34587,"[339, 153, 183, 189]",3350,4903,1286
109497,"[71, 207, 339, 323]",20013,4899,1285
118624,"[561, 787, 352, 337]",20013,4901,1287
119364,"[527, 698, 348, 343]",20013,4900,1286
58548,"[651, 269, 246, 238]",16261,4896,1285
59527,"[71, 807, 247, 241]",16261,4898,1287
61732,"[25, 720, 253, 244]",16261,4897,1286
28482,"[114, 224, 202, 141]",1899,3657,964
28152,"[131, 231, 204, 138]",1899,3658,965
92708,"[47, 755, 308, 301]",18109,3666,964
89280,"[79, 802, 310, 288]",18109,3667,965
85824,"[613, 218, 298, 288]",18109,3668,966
113500,"[599, 697, 250, 454]",31704,3663,964
113400,"[619, 732, 252, 450]",31704,3665,965
104550,"[133, 128, 246, 425]",31704,3664,966
53336,"[588, 172, 236, 226]",16547,3662,964
54026,"[619, 177, 238, 227]",16547,3660,965
57834,"[127, 851, 243, 238]",16547,3661,966
196812,"[524, 676, 426, 462]",25366,5555,1462
192042,"[58, 123, 423, 454]",25366,5556,1463
185850,"[45, 103, 413, 450]",25366,5557,1464
44220,"[669, 255, 220, 201]",27652,5561,1462
52668,"[134, 869, 231, 228]",20237,5560,1462
48384,"[623, 177, 224, 216]",20237,5558,1463
46004,"[597, 177, 217, 212]",20237,5559,1464
47595,"[587, 846, 285, 167]",3482,5553,1463
50400,"[559, 812, 288, 175]",3482,5554,1464
37074,"[127, 865, 222, 167]",19860,2990,789
169320,"[117, 84, 340, 498]",31884,2994,789
178524,"[534, 653, 348, 513]",31884,2996,787
167986,"[97, 59, 338, 497]",31884,2995,788
49259,"[644, 188, 227, 217]",20237,2993,789
51302,"[115, 57, 227, 226]",20237,2992,787
46860,"[615, 186, 220, 213]",20237,2991,788
59311,"[601, 867, 259, 229]",3482,2999,789
54120,"[152, 220, 246, 220]",3482,2997,787
60522,"[573, 837, 262, 231]",3482,2998,788
44526,"[636, 174, 181, 246]",36636,2448,648
46563,"[664, 181, 187, 249]",36636,2450,647
49276,"[128, 828, 194, 254]",36636,2449,646
57860,"[567, 813, 263, 220]",3482,2455,647
57420,"[175, 276, 261, 220]",3482,2456,646
199152,"[397, 629, 461, 432]",34596,2452,646
36960,"[127, 865, 220, 168]",19860,4674,1226
39952,"[91, 828, 227, 176]",19860,4676,1225
37060,"[639, 278, 218, 170]",19860,4675,1227
110289,"[581, 97, 291, 379]",35205,4677,1226
104160,"[555, 85, 280, 372]",35205,4679,1225
171200,"[122, 11, 320, 535]",31884,4672,1226
164164,"[109, 0, 308, 533]",31884,4671,1225
178760,"[546, 697, 328, 545]",31884,4673,1227
59052,"[574, 838, 259, 228]",3482,4668,1225
54145,"[152, 219, 245, 221]",3482,4670,1227
33847,"[334, 141, 181, 187]",3350,2866,755
146234,"[49, 556, 374, 391]",3831,2863,755
140998,"[516, 256, 374, 377]",3831,2864,756
50172,"[629, 762, 226, 222]",3831,2862,754
53130,"[588, 670, 230, 231]",29666,2869,755
50398,"[128, 318, 223, 226]",29666,2868,756
50172,"[629, 762, 226, 222]",29666,2870,754
96320,"[73, 129, 224, 430]",12080,5541,1460
116850,"[649, 692, 246, 475]",12080,5540,1459
105549,"[642, 687, 233, 453]",12080,5542,1461
82368,"[108, 810, 286, 288]",5093,5548,1459
152322,"[547, 576, 318, 479]",22626,5545,1460
153594,"[72, 188, 322, 477]",22626,5543,1459
118472,"[628, 35, 251, 472]",2482,5550,1461
34595,"[405, 165, 185, 187]",3350,5114,1344
37440,"[382, 932, 195, 192]",3350,5112,1342
35526,"[362, 111, 186, 191]",3350,5113,1343
51750,"[605, 855, 230, 225]",29666,5120,1344
50844,"[145, 244, 228, 223]",29666,5118,1342
55460,"[568, 764, 236, 235]",29666,5119,1343
112309,"[117, 632, 257, 437]",18146,5117,1344
102339,"[603, 239, 249, 411]",18146,5115,1342
108966,"[76, 547, 254, 429]",18146,5116,1343
76450,"[139, 848, 278, 275]",5093,1330,353
70752,"[523, 150, 268, 264]",5093,1331,354
108031,"[622, 780, 253, 427]",22361,1327,352
104192,"[607, 780, 256, 407]",22361,1328,353
99792,"[81, 74, 252, 396]",22361,1329,354
96228,"[650, 83, 198, 486]",2482,1325,353
96924,"[83, 642, 197, 492]",2482,1326,354
155848,"[110, 147, 322, 484]",19551,1335,353
155675,"[506, 579, 325, 479]",19551,1334,354
33855,"[403, 256, 185, 183]",3350,297,81
90440,"[95, 697, 340, 266]",19231,299,80
87912,"[141, 801, 333, 264]",19231,300,81
85504,"[501, 237, 334, 256]",19231,298,79
61752,"[571, 694, 249, 248]",16261,293,80
57112,"[609, 789, 242, 236]",16261,294,81
56628,"[128, 298, 242, 234]",16261,292,79
39794,"[82, 196, 202, 197]",22346,770,203
46420,"[686, 867, 220, 211]",22346,771,202
40994,"[98, 205, 206, 199]",22346,772,204
80494,"[84, 727, 334, 241]",20876,762,203
77644,"[545, 293, 329, 236]",20876,761,202
56368,"[624, 721, 208, 271]",3482,769,203
53760,"[144, 291, 210, 256]",3482,767,202
92476,"[575, 122, 244, 379]",35205,4213,1106
109874,"[122, 734, 274, 401]",35205,4214,1107
38986,"[96, 204, 202, 193]",22346,4210,1106
40582,"[112, 213, 206, 197]",22346,4211,1105
45570,"[671, 860, 217, 210]",22346,4209,1107
90804,"[86, 728, 322, 282]",27732,4206,1106
88404,"[123, 766, 318, 278]",27732,4207,1105
80100,"[565, 262, 300, 267]",27732,4208,1107
58236,"[579, 758, 276, 211]",3482,4204,1106
57540,"[608, 792, 274, 210]",3482,4203,1105
53460,"[123, 308, 270, 198]",3482,4205,1107
29700,"[128, 257, 198, 150]",1899,5102,1341
33338,"[644, 859, 211, 158]",1899,5101,1340
30396,"[145, 264, 204, 149]",1899,5100,1339
113295,"[597, 701, 249, 455]",31704,5103,1341
114103,"[619, 737, 253, 451]",31704,5104,1339
51428,"[84, 816, 299, 172]",24849,5111,1341
49728,"[116, 853, 296, 168]",24849,5110,1339
51300,"[535, 200, 228, 225]",16547,5106,1341
56880,"[186, 824, 240, 237]",16547,5107,1340
53345,"[563, 207, 235, 227]",16547,5108,1339
36907,"[126, 866, 221, 167]",19860,3417,901
37620,"[638, 278, 220, 171]",19860,3418,902
40179,"[91, 827, 227, 177]",19860,3419,903
141984,"[92, 148, 306, 464]",30307,3426,901
145008,"[607, 636, 304, 477]",30307,3428,902
131692,"[77, 133, 292, 451]",30307,3427,903
49476,"[643, 189, 228, 217]",20237,3422,901
51302,"[114, 857, 227, 226]",20237,3420,902
47286,"[615, 186, 222, 213]",20237,3421,903
59570,"[601, 867, 259, 230]",3482,3423,901
55056,"[150, 219, 248, 222]",3482,3425,902
59769,"[573, 838, 261, 229]",3482,3424,903
37400,"[638, 279, 220, 170]",19860,407,109
37180,"[127, 866, 220, 169]",19860,408,110
40533,"[91, 827, 229, 177]",19860,406,111
119646,"[105, 777, 306, 391]",35205,410,109
104160,"[556, 87, 280, 372]",35205,409,111
184023,"[45, 50, 381, 483]",25366,413,110
174191,"[28, 42, 373, 467]",25366,414,111
54145,"[151, 219, 245, 221]",3482,403,109
59800,"[600, 868, 260, 230]",3482,404,110
59964,"[572, 838, 263, 228]",3482,405,111
83439,"[571, 232, 381, 219]",25468,2767,729
81906,"[51, 858, 374, 219]",25468,2766,728
84864,"[12, 812, 384, 221]",25468,2768,727
204414,"[526, 621, 434, 471]",25366,2760,729
189280,"[51, 174, 416, 455]",25366,2762,728
182376,"[38, 153, 408, 447]",25366,2761,727
38024,"[162, 855, 196, 194]",16231,2764,729
35526,"[631, 221, 191, 186]",16231,2763,728
52334,"[125, 271, 274, 191]",3482,2759,729
53847,"[575, 812, 279, 193]",3482,2757,727
90201,"[88, 727, 321, 281]",27732,5603,1476
80936,"[564, 262, 302, 268]",27732,5605,1475
86900,"[125, 765, 316, 275]",27732,5604,1474
42000,"[593, 204, 250, 168]",36636,5602,1476
47793,"[101, 882, 267, 179]",36636,5601,1475
54742,"[122, 307, 271, 202]",3482,5606,1475
189658,"[52, 70, 434, 437]",34596,5610,1476
202050,"[489, 705, 450, 449]",34596,5611,1475
186588,"[68, 99, 438, 426]",34596,5609,1474
25728,"[87, 257, 201, 128]",1899,4718,1239
105501,"[569, 177, 253, 417]",31704,4719,1238
112000,"[170, 683, 250, 448]",31704,4720,1237
43148,"[203, 234, 161, 268]",44198,4725,1238
47770,"[604, 771, 170, 281]",44198,4726,1239
52640,"[586, 182, 235, 224]",16547,4722,1239
52851,"[615, 190, 237, 223]",16547,4723,1237
117645,"[656, 709, 253, 465]",12080,3260,861
109270,"[644, 705, 245, 446]",12080,3259,860
96021,"[67, 121, 227, 423]",12080,3258,859
128622,"[578, 122, 291, 442]",2482,3268,860
136052,"[69, 651, 301, 452]",2482,3267,859
161680,"[72, 93, 344, 470]",19551,3262,861
162285,"[66, 60, 349, 465]",19551,3263,860
168861,"[531, 673, 357, 473]",19551,3261,859
64262,"[123, 822, 254, 253]",25437,3264,860
62230,"[557, 193, 245, 254]",25437,3266,859
90482,"[86, 727, 322, 281]",27732,4282,1124
195328,"[495, 670, 448, 436]",25366,4285,1123
180180,"[52, 140, 429, 420]",25366,4284,1124
186102,"[65, 165, 441, 422]",25366,4286,1125
58447,"[578, 759, 277, 211]",3482,4276,1124
57603,"[610, 791, 273, 211]",3482,4277,1125
60993,"[151, 802, 251, 243]",16261,4280,1123
53788,"[563, 220, 238, 226]",16261,4279,1124
56608,"[588, 226, 244, 232]",16261,4278,1125
39424,"[86, 826, 224, 176]",19860,662,177
38475,"[643, 276, 225, 171]",19860,663,176
129636,"[101, 79, 277, 468]",30307,668,177
139854,"[592, 678, 286, 489]",30307,669,176
131928,"[121, 98, 276, 478]",30307,667,175
47300,"[609, 198, 220, 215]",29666,660,177
61446,"[565, 841, 266, 231]",3482,665,177
54612,"[159, 215, 246, 222]",3482,664,176
37180,"[127, 865, 220, 169]",19860,4392,1153
44928,"[639, 860, 216, 208]",22346,4400,1155
39400,"[128, 201, 200, 197]",22346,4398,1154
35904,"[645, 176, 192, 187]",16231,4403,1153
37828,"[145, 899, 196, 193]",16231,4402,1155
33642,"[617, 174, 189, 178]",16231,4401,1154
60580,"[600, 866, 260, 233]",3482,4397,1153
54366,"[151, 219, 246, 221]",3482,4395,1155
59736,"[573, 839, 262, 228]",3482,4396,1154
91982,"[613, 137, 226, 407]",35205,1316,349
99946,"[139, 708, 242, 413]",35205,1317,350
87584,"[580, 133, 224, 391]",35205,1315,351
34672,"[638, 293, 176, 197]",27776,1319,350
37467,"[145, 775, 181, 207]",27776,1320,351
57597,"[568, 812, 263, 219]",3482,1312,349
57378,"[172, 275, 262, 219]",3482,1313,350
60836,"[538, 776, 268, 227]",3482,1314,351
187473,"[7, 128, 437, 429]",34596,1322,349
192600,"[547, 674, 428, 450]",34596,1321,350
189630,"[0, 90, 430, 441]",34596,1323,351
83877,"[570, 231, 383, 219]",25468,2099,554
84864,"[12, 812, 384, 221]",25468,2098,553
37635,"[164, 856, 195, 193]",16231,2097,554
35717,"[630, 220, 191, 187]",16231,2095,555
33855,"[603, 213, 185, 183]",16231,2096,553
51597,"[125, 272, 273, 189]",3482,2102,554
52264,"[602, 845, 278, 188]",3482,2103,555
53847,"[575, 811, 279, 193]",3482,2101,553
200448,"[543, 688, 432, 464]",34596,2093,554
189975,"[26, 98, 425, 447]",34596,2094,555
80066,"[566, 261, 301, 266]",27732,3477,916
90763,"[85, 727, 323, 281]",27732,3478,918
88126,"[123, 766, 317, 278]",27732,3479,917
181376,"[29, 133, 436, 416]",25366,3474,918
187089,"[44, 160, 453, 413]",25366,3475,917
38612,"[142, 892, 197, 196]",16231,3471,916
34780,"[619, 177, 188, 185]",16231,3473,918
35100,"[646, 186, 195, 180]",16231,3472,917
54800,"[120, 307, 274, 200]",3482,3481,916
57475,"[579, 759, 275, 209]",3482,3480,918
57330,"[609, 790, 273, 210]",3482,3482,917
122724,"[600, 673, 252, 487]",27925,341,93
117586,"[145, 144, 259, 454]",27925,342,91
126651,"[571, 630, 259, 489]",27925,340,92
25527,"[159, 250, 201, 127]",1899,339,93
25472,"[143, 241, 199, 128]",1899,338,92
24486,"[142, 863, 159, 154]",19606,346,93
23542,"[688, 299, 158, 149]",19606,347,91
25596,"[110, 828, 162, 158]",19606,348,92
52640,"[622, 166, 235, 224]",16547,345,93
51290,"[596, 161, 230, 223]",16547,344,92
90160,"[85, 728, 322, 280]",27732,3811,1005
34592,"[620, 176, 188, 184]",16231,3808,1005
57266,"[608, 791, 274, 209]",3482,3813,1003
54873,"[121, 307, 273, 201]",3482,3814,1004
57750,"[579, 758, 275, 210]",3482,3815,1005
186368,"[37, 158, 448, 416]",34596,3804,1003
202878,"[509, 658, 459, 442]",34596,3805,1004
82782,"[571, 230, 378, 219]",25468,3358,885
83877,"[12, 814, 383, 219]",25468,3357,884
37056,"[163, 856, 193, 192]",16231,3350,885
33670,"[603, 213, 185, 182]",16231,3349,884
35712,"[630, 220, 192, 186]",16231,3348,883
47730,"[635, 834, 222, 215]",28762,3354,885
42009,"[124, 222, 209, 201]",28762,3355,884
43452,"[144, 232, 213, 204]",28762,3356,883
51219,"[126, 272, 271, 189]",3482,3353,885
54040,"[575, 811, 280, 193]",3482,3352,884
52173,"[602, 845, 279, 187]",3482,3351,883
75999,"[117, 768, 329, 231]",20876,1258,336
77080,"[543, 293, 328, 235]",20876,1259,335
79618,"[87, 726, 329, 242]",20876,1260,334
34189,"[658, 232, 191, 179]",16231,1255,336
37824,"[133, 847, 197, 192]",16231,1257,335
34965,"[626, 221, 189, 185]",16231,1256,334
52832,"[144, 293, 208, 254]",3482,1263,335
57120,"[625, 717, 210, 272]",3482,1261,334
128820,"[589, 675, 285, 452]",29344,3697,974
128863,"[612, 712, 287, 449]",29344,3696,973
112064,"[120, 155, 272, 412]",29344,3698,975
25600,"[182, 267, 128, 200]",1899,3690,973
26832,"[686, 808, 129, 208]",1899,3692,975
36863,"[150, 849, 193, 191]",21770,3694,974
35910,"[183, 882, 190, 189]",21770,3695,973
136782,"[542, 72, 298, 459]",16550,3701,974
155156,"[106, 685, 316, 491]",16550,3700,975
209391,"[48, 57, 413, 507]",31884,4055,1068
211050,"[555, 675, 402, 525]",31884,4054,1067
194688,"[37, 34, 384, 507]",31884,4053,1066
46384,"[94, 852, 223, 208]",27652,4056,1068
47276,"[62, 811, 223, 212]",27652,4057,1066
47642,"[586, 844, 287, 166]",3482,4052,1068
50050,"[559, 811, 286, 175]",3482,4051,1066
55687,"[625, 182, 239, 233]",16261,4049,1068
60500,"[117, 846, 250, 242]",16261,4048,1067
53580,"[595, 178, 235, 228]",16261,4047,1066
37180,"[127, 865, 220, 169]",19860,217,59
40128,"[90, 828, 228, 176]",19860,219,58
109910,"[581, 97, 290, 379]",35205,224,59
117478,"[109, 777, 302, 389]",35205,225,60
60060,"[601, 866, 260, 231]",3482,222,59
60260,"[573, 838, 262, 230]",3482,220,58
186126,"[51, 73, 402, 463]",34596,215,59
199920,"[550, 688, 408, 490]",34596,216,60
183770,"[40, 50, 391, 470]",34596,214,58
36099,"[411, 907, 189, 191]",3350,3249,856
33672,"[379, 190, 184, 183]",3350,3251,858
43056,"[160, 285, 207, 208]",31862,3255,856
44730,"[574, 746, 210, 213]",31862,3256,857
56394,"[591, 307, 241, 234]",16261,3252,856
57117,"[136, 769, 241, 237]",16261,3254,858
62248,"[91, 677, 251, 248]",16261,3253,857
104632,"[75, 801, 328, 319]",3742,5222,1374
97933,"[535, 152, 319, 307]",3742,5221,1373
149614,"[90, 104, 313, 478]",22626,5225,1372
162288,"[70, 61, 336, 483]",22626,5223,1374
162658,"[540, 656, 334, 487]",22626,5224,1373
135864,"[595, 104, 296, 459]",2482,5228,1372
124488,"[615, 78, 273, 456]",2482,5227,1374
128592,"[51, 681, 282, 456]",2482,5226,1373
124560,"[610, 693, 240, 519]",5885,5229,1372
120771,"[599, 697, 243, 497]",5885,5230,1374
117369,"[99, 63, 243, 483]",5885,5231,1373
44000,"[669, 255, 220, 200]",27652,4344,1139
47897,"[64, 811, 227, 211]",27652,4346,1138
48816,"[623, 177, 226, 216]",20237,4341,1140
52210,"[134, 870, 230, 227]",20237,4342,1139
46434,"[597, 176, 218, 213]",20237,4343,1138
47808,"[587, 844, 288, 166]",3482,4337,1140
48198,"[130, 289, 277, 174]",3482,4336,1139
187596,"[45, 113, 386, 486]",34596,4338,1140
194327,"[573, 642, 391, 497]",34596,4339,1139
178848,"[33, 82, 368, 486]",34596,4340,1138
29987,"[168, 245, 157, 191]",1899,2812,741
31160,"[184, 254, 164, 190]",1899,2813,739
34000,"[645, 830, 170, 200]",1899,2811,740
113750,"[598, 698, 250, 455]",31704,2815,741
113000,"[622, 732, 250, 452]",31704,2816,739
102184,"[135, 129, 241, 424]",31704,2814,740
25280,"[142, 863, 160, 158]",19606,2810,741
24168,"[175, 895, 159, 152]",19606,2808,739
51290,"[600, 222, 230, 223]",16547,2807,741
53312,"[627, 231, 238, 224]",16547,2805,739
57354,"[118, 804, 242, 237]",16547,2806,740
40533,"[91, 827, 229, 177]",19860,1571,416
179416,"[97, 91, 328, 547]",31884,1561,415
187128,"[566, 614, 339, 552]",31884,1563,417
59340,"[602, 867, 258, 230]",3482,1567,415
60291,"[573, 836, 261, 231]",3482,1569,416
54145,"[152, 220, 245, 221]",3482,1568,417
54960,"[609, 173, 240, 229]",16261,1564,416
59527,"[103, 853, 247, 241]",16261,1565,417
272435,"[17, 651, 529, 515]",16687,207,57
258500,"[2, 561, 517, 500]",16687,206,56
34965,"[365, 254, 189, 185]",3350,210,57
36863,"[421, 847, 193, 191]",3350,208,55
35335,"[326, 189, 185, 191]",3350,209,56
116928,"[590, 710, 348, 336]",20013,213,57
35910,"[409, 857, 189, 190]",3350,2973,781
34595,"[380, 242, 187, 185]",3350,2975,783
35720,"[168, 308, 188, 190]",22073,2970,781
36091,"[588, 729, 187, 193]",22073,2971,782
34040,"[627, 823, 184, 185]",22073,2972,783
107415,"[578, 278, 341, 315]",20013,2967,781
34726,"[637, 296, 179, 194]",27776,3145,830
36924,"[144, 776, 181, 204]",27776,3144,829
48960,"[128, 828, 192, 255]",36636,3147,830
43737,"[636, 179, 183, 239]",36636,3148,829
46376,"[666, 180, 187, 248]",36636,3149,831
47722,"[666, 893, 223, 214]",28762,3154,830
42400,"[113, 176, 212, 200]",28762,3155,831
60568,"[538, 777, 268, 226]",3482,3150,829
57816,"[567, 814, 264, 219]",3482,3151,831
18768,"[214, 290, 136, 138]",23202,783,206
19460,"[623, 849, 139, 140]",23202,784,205
19734,"[648, 879, 143, 138]",23202,782,207
71020,"[583, 233, 212, 335]",6562,778,206
80080,"[165, 674, 220, 364]",6562,776,205
77185,"[197, 716, 215, 359]",6562,777,207
46440,"[657, 896, 216, 215]",3543,774,206
41600,"[126, 170, 208, 200]",3543,775,207
58563,"[123, 903, 243, 241]",16547,780,206
51980,"[593, 121, 230, 226]",16547,779,205
54502,"[620, 124, 238, 229]",16547,781,207
198458,"[512, 700, 449, 442]",25366,3460,910
