area,iscrowd,bbox,category_id,ignore,segmentation,id,image_id,file_name,width,height,imgfile,drug_N,drug_S,back_color,drug_dir,light_color,camera_la,camera_lo,size,dl_mapping_code,dl_name,dl_name_en,img_key,dl_material,dl_material_en,dl_custom_shape,dl_company,dl_company_en,di_company_mf,di_company_mf_en,item_seq,di_item_permit_date,di_class_no,di_etc_otc_code,di_edi_code,chart,drug_shape,thick,leng_long,leng_short,print_front,print_back,color_class1,color_class2,line_front,line_back,img_regist_ts,form_code_name,mark_code_front_anal,mark_code_back_anal,mark_code_front_img,mark_code_back_img,mark_code_front,mark_code_back,change_date
92460,0,"[613, 117, 230, 402]",35205,0,[],3215,849,K-003483-025367-025469-035206_0_2_0_2_90_000_200.png,976,1280,K-003483-025367-025469-035206_0_2_0_2_90_000_200.png,K-035206,정상알약,연회색 배경,앞면,주백색,90,0,200,K-035206,아토젯정 10/40mg,Atozet Tab. 10/40mg,http://connectdi.com/design/img/drug/1NVzhGcz6U5.jpg,에제티미브|아토르바스타틴칼슘삼수화물,Atorvastatin Calcium Trihydrate| Ezetimibe,"정제, 저작정",한국엠에스디(주),Msd Korea,,,201500365,20150123,[02180]동맥경화용제,전문의약품,655501870,백색 내지 미백색의 한 면에 337이 새겨진 양면이 볼록한 캡슐모양의 필름코팅정,타원형,7.0,17.0,7.0,337,,하양,,,,20150226,필름코팅정,,,,,,,20190805
102176,0,"[135, 728, 248, 412]",35205,0,[],3213,847,K-003483-025367-025469-035206_0_2_0_2_70_000_200.png,976,1280,K-003483-025367-025469-035206_0_2_0_2_70_000_200.png,K-035206,정상알약,연회색 배경,앞면,주백색,70,0,200,K-035206,아토젯정 10/40mg,Atozet Tab. 10/40mg,http://connectdi.com/design/img/drug/1NVzhGcz6U5.jpg,에제티미브|아토르바스타틴칼슘삼수화물,Atorvastatin Calcium Trihydrate| Ezetimibe,"정제, 저작정",한국엠에스디(주),Msd Korea,,,201500365,20150123,[02180]동맥경화용제,전문의약품,655501870,백색 내지 미백색의 한 면에 337이 새겨진 양면이 볼록한 캡슐모양의 필름코팅정,타원형,7.0,17.0,7.0,337,,하양,,,,20150226,필름코팅정,,,,,,,20190805
88650,0,"[582, 111, 225, 394]",35205,0,[],3214,848,K-003483-025367-025469-035206_0_2_0_2_75_000_200.png,976,1280,K-003483-025367-025469-035206_0_2_0_2_75_000_200.png,K-035206,정상알약,연회색 배경,앞면,주백색,75,0,200,K-035206,아토젯정 10/40mg,Atozet Tab. 10/40mg,http://connectdi.com/design/img/drug/1NVzhGcz6U5.jpg,에제티미브|아토르바스타틴칼슘삼수화물,Atorvastatin Calcium Trihydrate| Ezetimibe,"정제, 저작정",한국엠에스디(주),Msd Korea,,,201500365,20150123,[02180]동맥경화용제,전문의약품,655501870,백색 내지 미백색의 한 면에 337이 새겨진 양면이 볼록한 캡슐모양의 필름코팅정,타원형,7.0,17.0,7.0,337,,하양,,,,20150226,필름코팅정,,,,,,,20190805
104535,0,"[86, 828, 345, 303]",25468,0,[],3224,849,K-003483-025367-025469-035206_0_2_0_2_90_000_200.png,976,1280,K-003483-025367-025469-035206_0_2_0_2_90_000_200.png,K-025469,정상알약,연회색 배경,앞면,주백색,90,0,200,K-025469,아모잘탄정 5/100mg,Amosartan Tab 5/100mg,http://connectdi.com/design/img/drug/147427809486700196.jpg,로사르탄칼륨|암로디핀캄실산염,Amlodipine Camsylate| Losartan potassium,"정제, 저작정",한미약품(주),Hanmi Pharm,,,200902349,20090331,[02140]혈압강하제,전문의약품,"643504690,A21407721",연분홍색의 장방형 필름코팅 정제,타원형,5.44,14.91,7.57,마크,Amosartan 5/100,분홍,,,,20150826,필름코팅정,Hanmi,,http://connectdi.com/design/img/drug/147938669511100018.jpg,,,,20200825
93765,0,"[574, 191, 329, 285]",25468,0,[],3223,847,K-003483-025367-025469-035206_0_2_0_2_70_000_200.png,976,1280,K-003483-025367-025469-035206_0_2_0_2_70_000_200.png,K-025469,정상알약,연회색 배경,앞면,주백색,70,0,200,K-025469,아모잘탄정 5/100mg,Amosartan Tab 5/100mg,http://connectdi.com/design/img/drug/147427809486700196.jpg,로사르탄칼륨|암로디핀캄실산염,Amlodipine Camsylate| Losartan potassium,"정제, 저작정",한미약품(주),Hanmi Pharm,,,200902349,20090331,[02140]혈압강하제,전문의약품,"643504690,A21407721",연분홍색의 장방형 필름코팅 정제,타원형,5.44,14.91,7.57,마크,Amosartan 5/100,분홍,,,,20150826,필름코팅정,Hanmi,,http://connectdi.com/design/img/drug/147938669511100018.jpg,,,,20200825
106656,0,"[51, 786, 352, 303]",25468,0,[],3222,848,K-003483-025367-025469-035206_0_2_0_2_75_000_200.png,976,1280,K-003483-025367-025469-035206_0_2_0_2_75_000_200.png,K-025469,정상알약,연회색 배경,앞면,주백색,75,0,200,K-025469,아모잘탄정 5/100mg,Amosartan Tab 5/100mg,http://connectdi.com/design/img/drug/147427809486700196.jpg,로사르탄칼륨|암로디핀캄실산염,Amlodipine Camsylate| Losartan potassium,"정제, 저작정",한미약품(주),Hanmi Pharm,,,200902349,20090331,[02140]혈압강하제,전문의약품,"643504690,A21407721",연분홍색의 장방형 필름코팅 정제,타원형,5.44,14.91,7.57,마크,Amosartan 5/100,분홍,,,,20150826,필름코팅정,Hanmi,,http://connectdi.com/design/img/drug/147938669511100018.jpg,,,,20200825
183210,0,"[38, 152, 465, 394]",25366,0,[],3220,849,K-003483-025367-025469-035206_0_2_0_2_90_000_200.png,976,1280,K-003483-025367-025469-035206_0_2_0_2_90_000_200.png,K-025367,정상알약,연회색 배경,앞면,주백색,90,0,200,K-025367,자누메트정 50/850mg,JANUMET TAB 50/850,http://connectdi.com/design/img/drug/1NOwp2F6LFI.jpg,시타글립틴인산염수화물|메트포르민염산염,Metformin Hydrochloride| Sitagliptin Phosphate Hydrate,"정제, 저작정",한국엠에스디(주),Msd Korea,,,200901817,20090310,[03960]당뇨병용제,전문의약품,"655500760,E09060771",분홍색으로 한면에 515가 새겨진 타원형의 필름코팅정,타원형,7.0,20.53,10.08,515,,분홍,,,,20090617,필름코팅정,,,,,,,20181112
192511,0,"[495, 709, 473, 407]",25366,0,[],3219,847,K-003483-025367-025469-035206_0_2_0_2_70_000_200.png,976,1280,K-003483-025367-025469-035206_0_2_0_2_70_000_200.png,K-025367,정상알약,연회색 배경,앞면,주백색,70,0,200,K-025367,자누메트정 50/850mg,JANUMET TAB 50/850,http://connectdi.com/design/img/drug/1NOwp2F6LFI.jpg,시타글립틴인산염수화물|메트포르민염산염,Metformin Hydrochloride| Sitagliptin Phosphate Hydrate,"정제, 저작정",한국엠에스디(주),Msd Korea,,,200901817,20090310,[03960]당뇨병용제,전문의약품,"655500760,E09060771",분홍색으로 한면에 515가 새겨진 타원형의 필름코팅정,타원형,7.0,20.53,10.08,515,,분홍,,,,20090617,필름코팅정,,,,,,,20181112
178145,0,"[23, 129, 451, 395]",25366,0,[],3221,848,K-003483-025367-025469-035206_0_2_0_2_75_000_200.png,976,1280,K-003483-025367-025469-035206_0_2_0_2_75_000_200.png,K-025367,정상알약,연회색 배경,앞면,주백색,75,0,200,K-025367,자누메트정 50/850mg,JANUMET TAB 50/850,http://connectdi.com/design/img/drug/1NOwp2F6LFI.jpg,시타글립틴인산염수화물|메트포르민염산염,Metformin Hydrochloride| Sitagliptin Phosphate Hydrate,"정제, 저작정",한국엠에스디(주),Msd Korea,,,200901817,20090310,[03960]당뇨병용제,전문의약품,"655500760,E09060771",분홍색으로 한면에 515가 새겨진 타원형의 필름코팅정,타원형,7.0,20.53,10.08,515,,분홍,,,,20090617,필름코팅정,,,,,,,20181112
51522,0,"[604, 846, 277, 186]",3482,0,[],3217,849,K-003483-025367-025469-035206_0_2_0_2_90_000_200.png,976,1280,K-003483-025367-025469-035206_0_2_0_2_90_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,90,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,,,20041222,필름코팅정,,,,,,,20200723
51952,0,"[125, 271, 272, 191]",3482,0,[],3218,847,K-003483-025367-025469-035206_0_2_0_2_70_000_200.png,976,1280,K-003483-025367-025469-035206_0_2_0_2_70_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,70,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,,,20041222,필름코팅정,,,,,,,20200723
53376,0,"[576, 811, 278, 192]",3482,0,[],3216,848,K-003483-025367-025469-035206_0_2_0_2_75_000_200.png,976,1280,K-003483-025367-025469-035206_0_2_0_2_75_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,75,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,,,20041222,필름코팅정,,,,,,,20200723
97662,0,"[105, 252, 397, 246]",29450,0,[],4427,1162,K-003544-010221-016551-029451_0_2_0_2_70_000_200.png,976,1280,K-003544-010221-016551-029451_0_2_0_2_70_000_200.png,K-029451,정상알약,연회색 배경,앞면,주백색,70,0,200,K-029451,레일라정,LAYLA TAB.,http://connectdi.com/design/img/drug/152285645249800077.jpg,당귀·모과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화25%에탄올연조엑스,Angelica·Chaenomeles·Ledebouriella·Dipsacus etc Soft Ext.,"정제, 저작정",(주)한국피엠지제약,Pmg Pharm,,,201201587,20120313,[01140]해열.진통.소염제,전문의약품,697100230,황색의 타원형 필름코팅정,타원형,5.2,16.4,8.1,LΛYLΛ,분할선,노랑,,,-,20120410,필름코팅정,,,,,,,20170321
101841,0,"[467, 765, 409, 249]",29450,0,[],4426,1164,K-003544-010221-016551-029451_0_2_0_2_75_000_200.png,976,1280,K-003544-010221-016551-029451_0_2_0_2_75_000_200.png,K-029451,정상알약,연회색 배경,앞면,주백색,75,0,200,K-029451,레일라정,LAYLA TAB.,http://connectdi.com/design/img/drug/152285645249800077.jpg,당귀·모과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화25%에탄올연조엑스,Angelica·Chaenomeles·Ledebouriella·Dipsacus etc Soft Ext.,"정제, 저작정",(주)한국피엠지제약,Pmg Pharm,,,201201587,20120313,[01140]해열.진통.소염제,전문의약품,697100230,황색의 타원형 필름코팅정,타원형,5.2,16.4,8.1,LΛYLΛ,분할선,노랑,,,-,20120410,필름코팅정,,,,,,,20170321
45796,0,"[668, 884, 214, 214]",3543,0,[],4431,1162,K-003544-010221-016551-029451_0_2_0_2_70_000_200.png,976,1280,K-003544-010221-016551-029451_0_2_0_2_70_000_200.png,K-003544,정상알약,연회색 배경,앞면,주백색,70,0,200,K-003544,무코스타정(레바미피드)(비매품),Mucosta Tab.,http://connectdi.com/design/img/drug/1N1ddmFmE2M.jpg,레바미피드,Rebamipide,"정제, 저작정",한국오츠카제약(주),Korea Otsuka Pharmaceutical,,,199102825,19910731,[02320]소화성궤양용제,전문의약품,"649900060,A42700141",백색의 원형필름코팅정,원형,3.4,8.1,8.1,OG33,,하양,,,,20041222,필름코팅정,,,,,,,20130904
40803,0,"[103, 181, 203, 201]",3543,0,[],4432,1164,K-003544-010221-016551-029451_0_2_0_2_75_000_200.png,976,1280,K-003544-010221-016551-029451_0_2_0_2_75_000_200.png,K-003544,정상알약,연회색 배경,앞면,주백색,75,0,200,K-003544,무코스타정(레바미피드)(비매품),Mucosta Tab.,http://connectdi.com/design/img/drug/1N1ddmFmE2M.jpg,레바미피드,Rebamipide,"정제, 저작정",한국오츠카제약(주),Korea Otsuka Pharmaceutical,,,199102825,19910731,[02320]소화성궤양용제,전문의약품,"649900060,A42700141",백색의 원형필름코팅정,원형,3.4,8.1,8.1,OG33,,하양,,,,20041222,필름코팅정,,,,,,,20130904
48777,0,"[656, 200, 229, 213]",10220,0,[],4423,1163,K-003544-010221-016551-029451_0_2_0_2_90_000_200.png,976,1280,K-003544-010221-016551-029451_0_2_0_2_90_000_200.png,K-010221,정상알약,연회색 배경,앞면,주백색,90,0,200,K-010221,쎄로켈정 100mg,SEROQUEL Tab. 100mg,http://connectdi.com/design/img/drug/1N9r98JmP3S.jpg,쿠에티아핀푸마르산염,Quetiapine Fumarate,"정제, 저작정",알보젠코리아(주),Alvogen Korea,AstraZeneca Pharmaceutical Co. Ltd.,,200009023,20001108,[01170]정신신경용제,전문의약품,"650700350,652606730,E06610501",노란색의 원형필름코팅정   ,원형,4.3,8.5,8.5,SEROQUEL  100,,노랑,,,,20041222,필름코팅정,,,,,,,20201210
52891,0,"[99, 845, 233, 227]",10220,0,[],4422,1162,K-003544-010221-016551-029451_0_2_0_2_70_000_200.png,976,1280,K-003544-010221-016551-029451_0_2_0_2_70_000_200.png,K-010221,정상알약,연회색 배경,앞면,주백색,70,0,200,K-010221,쎄로켈정 100mg,SEROQUEL Tab. 100mg,http://connectdi.com/design/img/drug/1N9r98JmP3S.jpg,쿠에티아핀푸마르산염,Quetiapine Fumarate,"정제, 저작정",알보젠코리아(주),Alvogen Korea,AstraZeneca Pharmaceutical Co. Ltd.,,200009023,20001108,[01170]정신신경용제,전문의약품,"650700350,652606730,E06610501",노란색의 원형필름코팅정   ,원형,4.3,8.5,8.5,SEROQUEL  100,,노랑,,,,20041222,필름코팅정,,,,,,,20201210
143960,0,"[40, 605, 305, 472]",16550,0,[],4428,1163,K-003544-010221-016551-029451_0_2_0_2_90_000_200.png,976,1280,K-003544-010221-016551-029451_0_2_0_2_90_000_200.png,K-016551,정상알약,연회색 배경,앞면,주백색,90,0,200,K-016551,동아가바펜틴정 800mg,Gabapentin Tab. 800mg Dong-A,http://connectdi.com/design/img/drug/152484364307100015.jpg,가바펜틴,Gabapentin,"정제, 저작정",동아에스티(주),Dong-A St,고려제약(주),Korean Drug,200500254,20051012,[01130]항전간제,전문의약품,"642500340,A01508511",흰색의 타원형 필름코팅정제,타원형,5.6,19.15,9.55,DGTH,800,하양,,,,20070412,필름코팅정,,,,,,,20190124
142141,0,"[648, 211, 307, 463]",16550,0,[],4430,1162,K-003544-010221-016551-029451_0_2_0_2_70_000_200.png,976,1280,K-003544-010221-016551-029451_0_2_0_2_70_000_200.png,K-016551,정상알약,연회색 배경,앞면,주백색,70,0,200,K-016551,동아가바펜틴정 800mg,Gabapentin Tab. 800mg Dong-A,http://connectdi.com/design/img/drug/152484364307100015.jpg,가바펜틴,Gabapentin,"정제, 저작정",동아에스티(주),Dong-A St,고려제약(주),Korean Drug,200500254,20051012,[01130]항전간제,전문의약품,"642500340,A01508511",흰색의 타원형 필름코팅정제,타원형,5.6,19.15,9.55,DGTH,800,하양,,,,20070412,필름코팅정,,,,,,,20190124
34825,0,"[179, 812, 175, 199]",27776,0,[],244,67,K-003483-016232-027777-030308_0_2_0_2_90_000_200.png,976,1280,K-003483-016232-027777-030308_0_2_0_2_90_000_200.png,K-027777,정상알약,연회색 배경,앞면,주백색,90,0,200,K-027777,카나브정 60mg,Kanarb Tab. 60mg,http://connectdi.com/design/img/drug/154333320801300056.jpg,피마사르탄칼륨삼수화물,Fimasartan Potassium Trihydrate,"정제, 저작정",보령제약(주),Boryung,,,201005501,20100909,[02140]혈압강하제,전문의약품,641905450,노란색의 한 면에 분할선이 있고 각 모서리가 둥근 육각형의 볼록한 필름코팅정제,육각형,4.0,8.0,4.0,B분할선R,FMS6,노랑,,-,,20101230,필름코팅정,,,,,,,20210309
36312,0,"[147, 776, 178, 204]",27776,0,[],246,69,K-003483-016232-027777-030308_0_2_0_2_75_000_200.png,976,1280,K-003483-016232-027777-030308_0_2_0_2_75_000_200.png,K-027777,정상알약,연회색 배경,앞면,주백색,75,0,200,K-027777,카나브정 60mg,Kanarb Tab. 60mg,http://connectdi.com/design/img/drug/154333320801300056.jpg,피마사르탄칼륨삼수화물,Fimasartan Potassium Trihydrate,"정제, 저작정",보령제약(주),Boryung,,,201005501,20100909,[02140]혈압강하제,전문의약품,641905450,노란색의 한 면에 분할선이 있고 각 모서리가 둥근 육각형의 볼록한 필름코팅정제,육각형,4.0,8.0,4.0,B분할선R,FMS6,노랑,,-,,20101230,필름코팅정,,,,,,,20210309
164650,0,"[511, 768, 445, 370]",30307,0,[],247,68,K-003483-016232-027777-030308_0_2_0_2_70_000_200.png,976,1280,K-003483-016232-027777-030308_0_2_0_2_70_000_200.png,K-030308,정상알약,연회색 배경,앞면,주백색,70,0,200,K-030308,트라젠타듀오정 2.5/850mg,Trajenta-duo Tab. 2.5/850mg,http://connectdi.com/design/img/drug/147426633330100199.jpg,리나글립틴|메트포르민염산염,Linagliptin| Metformin Hydrochloride,"정제, 저작정",한국베링거인겔하임(주),Boehringer Ingelheim Korea,"Boehringer Ingelheim, Pharrma GmbH & Co.KG, Boehringer Ingelheim  Promeco S.A. de C.V., Boehringer Ingelheim Ellas A.E.",,201208291,20121115,[03960]당뇨병용제,전문의약품,653501400,밝은 오렌지색의 양면이 볼록한 타원형 필름코팅정제,타원형,7.0,19.0,9.0,마크,D2/850,주황,,,,20121225,필름코팅정,"집,화살,교회",,http://connectdi.com/design/img/drug/147938647484100129.jpg,,,,20210322
158976,0,"[56, 119, 432, 368]",30307,0,[],249,67,K-003483-016232-027777-030308_0_2_0_2_90_000_200.png,976,1280,K-003483-016232-027777-030308_0_2_0_2_90_000_200.png,K-030308,정상알약,연회색 배경,앞면,주백색,90,0,200,K-030308,트라젠타듀오정 2.5/850mg,Trajenta-duo Tab. 2.5/850mg,http://connectdi.com/design/img/drug/147426633330100199.jpg,리나글립틴|메트포르민염산염,Linagliptin| Metformin Hydrochloride,"정제, 저작정",한국베링거인겔하임(주),Boehringer Ingelheim Korea,"Boehringer Ingelheim, Pharrma GmbH & Co.KG, Boehringer Ingelheim  Promeco S.A. de C.V., Boehringer Ingelheim Ellas A.E.",,201208291,20121115,[03960]당뇨병용제,전문의약품,653501400,밝은 오렌지색의 양면이 볼록한 타원형 필름코팅정제,타원형,7.0,19.0,9.0,마크,D2/850,주황,,,,20121225,필름코팅정,"집,화살,교회",,http://connectdi.com/design/img/drug/147938647484100129.jpg,,,,20210322
148985,0,"[46, 101, 415, 359]",30307,0,[],248,69,K-003483-016232-027777-030308_0_2_0_2_75_000_200.png,976,1280,K-003483-016232-027777-030308_0_2_0_2_75_000_200.png,K-030308,정상알약,연회색 배경,앞면,주백색,75,0,200,K-030308,트라젠타듀오정 2.5/850mg,Trajenta-duo Tab. 2.5/850mg,http://connectdi.com/design/img/drug/147426633330100199.jpg,리나글립틴|메트포르민염산염,Linagliptin| Metformin Hydrochloride,"정제, 저작정",한국베링거인겔하임(주),Boehringer Ingelheim Korea,"Boehringer Ingelheim, Pharrma GmbH & Co.KG, Boehringer Ingelheim  Promeco S.A. de C.V., Boehringer Ingelheim Ellas A.E.",,201208291,20121115,[03960]당뇨병용제,전문의약품,653501400,밝은 오렌지색의 양면이 볼록한 타원형 필름코팅정제,타원형,7.0,19.0,9.0,마크,D2/850,주황,,,,20121225,필름코팅정,"집,화살,교회",,http://connectdi.com/design/img/drug/147938647484100129.jpg,,,,20210322
36480,0,"[154, 830, 190, 192]",16231,0,[],250,68,K-003483-016232-027777-030308_0_2_0_2_70_000_200.png,976,1280,K-003483-016232-027777-030308_0_2_0_2_70_000_200.png,K-016232,정상알약,연회색 배경,앞면,주백색,70,0,200,K-016232,리피토정 20mg,Lipitor Tab. 20mg,http://connectdi.com/design/img/drug/146031391296200164.jpg,아토르바스타틴칼슘삼수화물,Atorvastatin Calcium Hydrate,"정제, 저작정",한국화이자제약(주),Pfizer Korea,,,200410085,20041025,[02180]동맥경화용제,전문의약품,"648900260,E01890131",흰색의 원형 필름코팅정,원형,4.5,7.5,7.5,ATV,20,하양,,,,20121122,필름코팅정,,,,,,,20201117
34965,0,"[642, 250, 189, 185]",16231,0,[],251,67,K-003483-016232-027777-030308_0_2_0_2_90_000_200.png,976,1280,K-003483-016232-027777-030308_0_2_0_2_90_000_200.png,K-016232,정상알약,연회색 배경,앞면,주백색,90,0,200,K-016232,리피토정 20mg,Lipitor Tab. 20mg,http://connectdi.com/design/img/drug/146031391296200164.jpg,아토르바스타틴칼슘삼수화물,Atorvastatin Calcium Hydrate,"정제, 저작정",한국화이자제약(주),Pfizer Korea,,,200410085,20041025,[02180]동맥경화용제,전문의약품,"648900260,E01890131",흰색의 원형 필름코팅정,원형,4.5,7.5,7.5,ATV,20,하양,,,,20121122,필름코팅정,,,,,,,20201117
