area,bbox,category_id,id,image_id,file_name,width,height,imgfile,drug_N,drug_S,back_color,drug_dir,light_color,camera_la,camera_lo,size,dl_mapping_code,dl_name,dl_name_en,img_key,dl_material,dl_material_en,dl_custom_shape,dl_company,dl_company_en,di_company_mf,di_company_mf_en,item_seq,di_item_permit_date,di_class_no,di_etc_otc_code,di_edi_code,chart,drug_shape,thick,leng_long,leng_short,print_front,print_back,color_class1,color_class2,img_regist_ts,form_code_name,change_date
25600,"[159, 258, 128, 200]",1899,2838,748,K-001900-016548-029345-044199_0_2_0_2_75_000_200.png,976,1280,K-001900-016548-029345-044199_0_2_0_2_75_000_200.png,K-001900,정상알약,연회색 배경,앞면,주백색,75,0,200,K-001900,보령부스파정 5mg,Buspar Tab. 5mg Boryung,http://connectdi.com/design/img/drug/1Mxwka5v0lL.jpg,부스피론염산염,Buspirone Hydrochloride,"정제, 저작정",보령제약(주),Boryung,,,198700706,19870323,[01170]정신신경용제,전문의약품,"641901280,A09302381",이약은 양면볼록한 장방형의 흰색정제이다,장방형,2.5,8.0,4.5,BSP,5,하양,,20070910,나정,20160825
45756,"[663, 839, 164, 279]",44198,2844,749,K-001900-016548-029345-044199_0_2_0_2_90_000_200.png,976,1280,K-001900-016548-029345-044199_0_2_0_2_90_000_200.png,K-044199,정상알약,연회색 배경,앞면,주백색,90,0,200,K-044199,케이캡정 50mg,K-CAB Tab.,http://connectdi.com/design/img/drug/1NdI1kwNhiL.jpg,테고프라잔,Tegoprazan,"정제, 저작정",에이치케이이노엔(주),Hk Inno.N,,,201802815,20180705,[02320]소화성궤양용제,전문의약품,640007270,연한 분홍색의 장방형 필름코팅정 (수출용) 연한 분홍색의 비대칭삼각형의 필름코팅정,장방형,3.5,11.4,5.2,K분할선50,분할선,분홍,,20201217,필름코팅정,20210129
46368,"[638, 806, 161, 288]",44198,2846,748,K-001900-016548-029345-044199_0_2_0_2_75_000_200.png,976,1280,K-001900-016548-029345-044199_0_2_0_2_75_000_200.png,K-044199,정상알약,연회색 배경,앞면,주백색,75,0,200,K-044199,케이캡정 50mg,K-CAB Tab.,http://connectdi.com/design/img/drug/1NdI1kwNhiL.jpg,테고프라잔,Tegoprazan,"정제, 저작정",에이치케이이노엔(주),Hk Inno.N,,,201802815,20180705,[02320]소화성궤양용제,전문의약품,640007270,연한 분홍색의 장방형 필름코팅정 (수출용) 연한 분홍색의 비대칭삼각형의 필름코팅정,장방형,3.5,11.4,5.2,K분할선50,분할선,분홍,,20201217,필름코팅정,20210129
54480,"[601, 243, 240, 227]",16547,2841,749,K-001900-016548-029345-044199_0_2_0_2_90_000_200.png,976,1280,K-001900-016548-029345-044199_0_2_0_2_90_000_200.png,K-016548,정상알약,연회색 배경,앞면,주백색,90,0,200,K-016548,가바토파정 100mg,Gabatopa Tab. 100mg,,토피라메이트,Topiramate,"정제, 저작정",동아에스티(주),Dong-A St,,,200500251,20050628,[01130]항전간제,전문의약품,"642500020,A01508461",,,0.0,0.0,0.0,,,,,,,
53110,"[574, 232, 235, 226]",16547,2842,748,K-001900-016548-029345-044199_0_2_0_2_75_000_200.png,976,1280,K-001900-016548-029345-044199_0_2_0_2_75_000_200.png,K-016548,정상알약,연회색 배경,앞면,주백색,75,0,200,K-016548,가바토파정 100mg,Gabatopa Tab. 100mg,,토피라메이트,Topiramate,"정제, 저작정",동아에스티(주),Dong-A St,,,200500251,20050628,[01130]항전간제,전문의약품,"642500020,A01508461",,,0.0,0.0,0.0,,,,,,,
36480,"[410, 889, 190, 192]",3350,4902,1285,K-003351-016262-020014_0_2_0_2_70_000_200.png,976,1280,K-003351-016262-020014_0_2_0_2_70_000_200.png,K-003351,정상알약,연회색 배경,앞면,주백색,70,0,200,K-003351,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,http://connectdi.com/design/img/drug/147765842976900148.jpg,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,"정제, 저작정",일양약품(주),Ilyang Pharmaceutical,,,199101125,19910626,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,"641702010,A09503981",오랜지색 또는 노란색의 원형정제.,원형,2.76,7.01,7.01,I분할선Y,HT,주황,,20041222,나정,20170328
34410,"[379, 210, 186, 185]",3350,4904,1287,K-003351-016262-020014_0_2_0_2_90_000_200.png,976,1280,K-003351-016262-020014_0_2_0_2_90_000_200.png,K-003351,정상알약,연회색 배경,앞면,주백색,90,0,200,K-003351,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,http://connectdi.com/design/img/drug/147765842976900148.jpg,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,"정제, 저작정",일양약품(주),Ilyang Pharmaceutical,,,199101125,19910626,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,"641702010,A09503981",오랜지색 또는 노란색의 원형정제.,원형,2.76,7.01,7.01,I분할선Y,HT,주황,,20041222,나정,20170328
34587,"[339, 153, 183, 189]",3350,4903,1286,K-003351-016262-020014_0_2_0_2_75_000_200.png,976,1280,K-003351-016262-020014_0_2_0_2_75_000_200.png,K-003351,정상알약,연회색 배경,앞면,주백색,75,0,200,K-003351,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,http://connectdi.com/design/img/drug/147765842976900148.jpg,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,"정제, 저작정",일양약품(주),Ilyang Pharmaceutical,,,199101125,19910626,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,"641702010,A09503981",오랜지색 또는 노란색의 원형정제.,원형,2.76,7.01,7.01,I분할선Y,HT,주황,,20041222,나정,20170328
109497,"[71, 207, 339, 323]",20013,4899,1285,K-003351-016262-020014_0_2_0_2_70_000_200.png,976,1280,K-003351-016262-020014_0_2_0_2_70_000_200.png,K-020014,정상알약,연회색 배경,앞면,주백색,70,0,200,K-020014,마도파정,Madopar Tab.,http://connectdi.com/design/img/drug/1Na4Vf6KG_m.jpg,레보도파|염산벤세라짓,Benserazide Hydrochloride| Levodopa,"정제, 저작정",(주)한국로슈,Roche Korea,Delpharm Milano S.r.l,,200611524,20061127,[01190]기타의 중추신경용약,전문의약품,"645000180,W21840151",십자눈금이 새겨져 있는 양면이 볼록한 분홍색의 원형정제이다 ,원형,4.7,12.2,12.2,RO분할선C분할선HE분할선마크분할선,십자분할선,분홍,,20041222,나정,20200924
118624,"[561, 787, 352, 337]",20013,4901,1287,K-003351-016262-020014_0_2_0_2_90_000_200.png,976,1280,K-003351-016262-020014_0_2_0_2_90_000_200.png,K-020014,정상알약,연회색 배경,앞면,주백색,90,0,200,K-020014,마도파정,Madopar Tab.,http://connectdi.com/design/img/drug/1Na4Vf6KG_m.jpg,레보도파|염산벤세라짓,Benserazide Hydrochloride| Levodopa,"정제, 저작정",(주)한국로슈,Roche Korea,Delpharm Milano S.r.l,,200611524,20061127,[01190]기타의 중추신경용약,전문의약품,"645000180,W21840151",십자눈금이 새겨져 있는 양면이 볼록한 분홍색의 원형정제이다 ,원형,4.7,12.2,12.2,RO분할선C분할선HE분할선마크분할선,십자분할선,분홍,,20041222,나정,20200924
119364,"[527, 698, 348, 343]",20013,4900,1286,K-003351-016262-020014_0_2_0_2_75_000_200.png,976,1280,K-003351-016262-020014_0_2_0_2_75_000_200.png,K-020014,정상알약,연회색 배경,앞면,주백색,75,0,200,K-020014,마도파정,Madopar Tab.,http://connectdi.com/design/img/drug/1Na4Vf6KG_m.jpg,레보도파|염산벤세라짓,Benserazide Hydrochloride| Levodopa,"정제, 저작정",(주)한국로슈,Roche Korea,Delpharm Milano S.r.l,,200611524,20061127,[01190]기타의 중추신경용약,전문의약품,"645000180,W21840151",십자눈금이 새겨져 있는 양면이 볼록한 분홍색의 원형정제이다 ,원형,4.7,12.2,12.2,RO분할선C분할선HE분할선마크분할선,십자분할선,분홍,,20041222,나정,20200924
58548,"[651, 269, 246, 238]",16261,4896,1285,K-003351-016262-020014_0_2_0_2_70_000_200.png,976,1280,K-003351-016262-020014_0_2_0_2_70_000_200.png,K-016262,정상알약,연회색 배경,앞면,주백색,70,0,200,K-016262,크레스토정 20mg,Crestor Tab. 20mg,http://connectdi.com/design/img/drug/151317963768200047.jpg,로수바스타틴칼슘,Rosuvastatin Calcium,"정제, 저작정",한국아스트라제네카(주),Astrazeneca Korea,,,200410326,20040831,[02180]동맥경화용제,전문의약품,"650700530,E06610651",분홍색 원형 필름코팅정,원형,4.5,9.2,9.2,ZD452220,,분홍,,20041222,필름코팅정,20201119
59527,"[71, 807, 247, 241]",16261,4898,1287,K-003351-016262-020014_0_2_0_2_90_000_200.png,976,1280,K-003351-016262-020014_0_2_0_2_90_000_200.png,K-016262,정상알약,연회색 배경,앞면,주백색,90,0,200,K-016262,크레스토정 20mg,Crestor Tab. 20mg,http://connectdi.com/design/img/drug/151317963768200047.jpg,로수바스타틴칼슘,Rosuvastatin Calcium,"정제, 저작정",한국아스트라제네카(주),Astrazeneca Korea,,,200410326,20040831,[02180]동맥경화용제,전문의약품,"650700530,E06610651",분홍색 원형 필름코팅정,원형,4.5,9.2,9.2,ZD452220,,분홍,,20041222,필름코팅정,20201119
61732,"[25, 720, 253, 244]",16261,4897,1286,K-003351-016262-020014_0_2_0_2_75_000_200.png,976,1280,K-003351-016262-020014_0_2_0_2_75_000_200.png,K-016262,정상알약,연회색 배경,앞면,주백색,75,0,200,K-016262,크레스토정 20mg,Crestor Tab. 20mg,http://connectdi.com/design/img/drug/151317963768200047.jpg,로수바스타틴칼슘,Rosuvastatin Calcium,"정제, 저작정",한국아스트라제네카(주),Astrazeneca Korea,,,200410326,20040831,[02180]동맥경화용제,전문의약품,"650700530,E06610651",분홍색 원형 필름코팅정,원형,4.5,9.2,9.2,ZD452220,,분홍,,20041222,필름코팅정,20201119
28482,"[114, 224, 202, 141]",1899,3657,964,K-001900-016548-018110-031705_0_2_0_2_75_000_200.png,976,1280,K-001900-016548-018110-031705_0_2_0_2_75_000_200.png,K-001900,정상알약,연회색 배경,앞면,주백색,75,0,200,K-001900,보령부스파정 5mg,Buspar Tab. 5mg Boryung,http://connectdi.com/design/img/drug/1Mxwka5v0lL.jpg,부스피론염산염,Buspirone Hydrochloride,"정제, 저작정",보령제약(주),Boryung,,,198700706,19870323,[01170]정신신경용제,전문의약품,"641901280,A09302381",이약은 양면볼록한 장방형의 흰색정제이다,장방형,2.5,8.0,4.5,BSP,5,하양,,20070910,나정,20160825
28152,"[131, 231, 204, 138]",1899,3658,965,K-001900-016548-018110-031705_0_2_0_2_90_000_200.png,976,1280,K-001900-016548-018110-031705_0_2_0_2_90_000_200.png,K-001900,정상알약,연회색 배경,앞면,주백색,90,0,200,K-001900,보령부스파정 5mg,Buspar Tab. 5mg Boryung,http://connectdi.com/design/img/drug/1Mxwka5v0lL.jpg,부스피론염산염,Buspirone Hydrochloride,"정제, 저작정",보령제약(주),Boryung,,,198700706,19870323,[01170]정신신경용제,전문의약품,"641901280,A09302381",이약은 양면볼록한 장방형의 흰색정제이다,장방형,2.5,8.0,4.5,BSP,5,하양,,20070910,나정,20160825
92708,"[47, 755, 308, 301]",18109,3666,964,K-001900-016548-018110-031705_0_2_0_2_75_000_200.png,976,1280,K-001900-016548-018110-031705_0_2_0_2_75_000_200.png,K-018110,정상알약,연회색 배경,앞면,주백색,75,0,200,K-018110,란스톤엘에프디티정 30mg,Lanston LFDT Tab. 30mg,http://connectdi.com/design/img/drug/1MwjLoFp4UL.jpg,란소프라졸,Lansoprazole,"확산정, 속붕정, 구강붕해정",한국다케다제약(주),Takeda Pharmaceutical Korea,,,200510974,20050419,[02320]소화성궤양용제,전문의약품,"621500020,645400170,696300130,E00210421",이 약은 적색～암갈색 반점이 있는 백색～황백색의 정제이다,원형,4.9,11.5,11.5,마크213,30,분홍,,20100614,구강붕해정,20200130
89280,"[79, 802, 310, 288]",18109,3667,965,K-001900-016548-018110-031705_0_2_0_2_90_000_200.png,976,1280,K-001900-016548-018110-031705_0_2_0_2_90_000_200.png,K-018110,정상알약,연회색 배경,앞면,주백색,90,0,200,K-018110,란스톤엘에프디티정 30mg,Lanston LFDT Tab. 30mg,http://connectdi.com/design/img/drug/1MwjLoFp4UL.jpg,란소프라졸,Lansoprazole,"확산정, 속붕정, 구강붕해정",한국다케다제약(주),Takeda Pharmaceutical Korea,,,200510974,20050419,[02320]소화성궤양용제,전문의약품,"621500020,645400170,696300130,E00210421",이 약은 적색～암갈색 반점이 있는 백색～황백색의 정제이다,원형,4.9,11.5,11.5,마크213,30,분홍,,20100614,구강붕해정,20200130
113500,"[599, 697, 250, 454]",31704,3663,964,K-001900-016548-018110-031705_0_2_0_2_75_000_200.png,976,1280,K-001900-016548-018110-031705_0_2_0_2_75_000_200.png,K-031705,정상알약,연회색 배경,앞면,주백색,75,0,200,K-031705,낙소졸정 500/20mg,Naxozole Tab. 500/20mg,http://connectdi.com/design/img/drug/154597931877100021.jpg,나프록센|에스오메프라졸스트론튬사수화물,Naproxen| S-omeprazole Strontium Tetrahydrate,"정제, 저작정",한미약품(주),Hanmi Pharm,,,201308928,20130821,[01140]해열.진통.소염제,전문의약품,643506630,미황색 장방형의 필름코팅정제,타원형,5.95,18.25,9.66,마크,Naxozol500/20,노랑,,20150826,필름코팅정,20200901
113400,"[619, 732, 252, 450]",31704,3665,965,K-001900-016548-018110-031705_0_2_0_2_90_000_200.png,976,1280,K-001900-016548-018110-031705_0_2_0_2_90_000_200.png,K-031705,정상알약,연회색 배경,앞면,주백색,90,0,200,K-031705,낙소졸정 500/20mg,Naxozole Tab. 500/20mg,http://connectdi.com/design/img/drug/154597931877100021.jpg,나프록센|에스오메프라졸스트론튬사수화물,Naproxen| S-omeprazole Strontium Tetrahydrate,"정제, 저작정",한미약품(주),Hanmi Pharm,,,201308928,20130821,[01140]해열.진통.소염제,전문의약품,643506630,미황색 장방형의 필름코팅정제,타원형,5.95,18.25,9.66,마크,Naxozol500/20,노랑,,20150826,필름코팅정,20200901
53336,"[588, 172, 236, 226]",16547,3662,964,K-001900-016548-018110-031705_0_2_0_2_75_000_200.png,976,1280,K-001900-016548-018110-031705_0_2_0_2_75_000_200.png,K-016548,정상알약,연회색 배경,앞면,주백색,75,0,200,K-016548,가바토파정 100mg,Gabatopa Tab. 100mg,,토피라메이트,Topiramate,"정제, 저작정",동아에스티(주),Dong-A St,,,200500251,20050628,[01130]항전간제,전문의약품,"642500020,A01508461",,,0.0,0.0,0.0,,,,,,,
54026,"[619, 177, 238, 227]",16547,3660,965,K-001900-016548-018110-031705_0_2_0_2_90_000_200.png,976,1280,K-001900-016548-018110-031705_0_2_0_2_90_000_200.png,K-016548,정상알약,연회색 배경,앞면,주백색,90,0,200,K-016548,가바토파정 100mg,Gabatopa Tab. 100mg,,토피라메이트,Topiramate,"정제, 저작정",동아에스티(주),Dong-A St,,,200500251,20050628,[01130]항전간제,전문의약품,"642500020,A01508461",,,0.0,0.0,0.0,,,,,,,
37074,"[127, 865, 222, 167]",19860,2990,789,K-003483-019861-020238-031885_0_2_0_2_90_000_200.png,976,1280,K-003483-019861-020238-031885_0_2_0_2_90_000_200.png,K-019861,정상알약,연회색 배경,앞면,주백색,90,0,200,K-019861,노바스크정 5mg,Norvasc Tab. 5mg,http://connectdi.com/design/img/drug/153002764366400073.jpg,암로디핀베실산염,Amlodipine Besylate,"정제, 저작정",한국화이자제약(주),Pfizer Korea,,,200610660,20060906,[02140]혈압강하제,전문의약품,"648900030,E01890381",흰색의 팔각형 정제,팔각형,3.2,8.6,6.2,마크,NV분할선5,하양,,20041222,나정,20200804
169320,"[117, 84, 340, 498]",31884,2994,789,K-003483-019861-020238-031885_0_2_0_2_90_000_200.png,976,1280,K-003483-019861-020238-031885_0_2_0_2_90_000_200.png,K-031885,정상알약,연회색 배경,앞면,주백색,90,0,200,K-031885,자누메트엑스알서방정 100/1000mg,Janumet XR Tab. 100/1000mg,http://connectdi.com/design/img/drug/1NVzhGcz6SP.jpg,메트포르민염산염|시타글립틴인산염수화물,Metformin Hydrochloride| Sitagliptin Phosphate Hydrate,서방형정제,한국엠에스디(주),Msd Korea,,,201309418,20130924,[03960]당뇨병용제,전문의약품,655501800,밝은 파랑색으로 한 면에 81이 새겨진 양면이 볼록한 타원형의 필름코팅정,타원형,8.3,22.2,11.2,81,,파랑,,20131009,필름코팅정,20181112
49259,"[644, 188, 227, 217]",20237,2993,789,K-003483-019861-020238-031885_0_2_0_2_90_000_200.png,976,1280,K-003483-019861-020238-031885_0_2_0_2_90_000_200.png,K-020238,정상알약,연회색 배경,앞면,주백색,90,0,200,K-020238,플라빅스정 75mg,Plavix Tab. 75mg,http://connectdi.com/design/img/drug/149883724889500122.jpg,클로피도그렐황산염,Clopidogrel Bisulfate,"정제, 저작정",(주)한독,Handok,Sanofi Winthrop Industrie,,200700907,20070122,[02180]동맥경화용제,전문의약품,"652101570,A07404851",분홍색의 원형필름코팅정,원형,4.0,8.5,8.5,75,1171,분홍,,20041222,필름코팅정,20210426
59311,"[601, 867, 259, 229]",3482,2999,789,K-003483-019861-020238-031885_0_2_0_2_90_000_200.png,976,1280,K-003483-019861-020238-031885_0_2_0_2_90_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,90,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,20041222,필름코팅정,20200723
39952,"[91, 828, 227, 176]",19860,4676,1225,K-003483-019861-031885-035206_0_2_0_2_75_000_200.png,976,1280,K-003483-019861-031885-035206_0_2_0_2_75_000_200.png,K-019861,정상알약,연회색 배경,앞면,주백색,75,0,200,K-019861,노바스크정 5mg,Norvasc Tab. 5mg,http://connectdi.com/design/img/drug/153002764366400073.jpg,암로디핀베실산염,Amlodipine Besylate,"정제, 저작정",한국화이자제약(주),Pfizer Korea,,,200610660,20060906,[02140]혈압강하제,전문의약품,"648900030,E01890381",흰색의 팔각형 정제,팔각형,3.2,8.6,6.2,마크,NV분할선5,하양,,20041222,나정,20200804
104160,"[555, 85, 280, 372]",35205,4679,1225,K-003483-019861-031885-035206_0_2_0_2_75_000_200.png,976,1280,K-003483-019861-031885-035206_0_2_0_2_75_000_200.png,K-035206,정상알약,연회색 배경,앞면,주백색,75,0,200,K-035206,아토젯정 10/40mg,Atozet Tab. 10/40mg,http://connectdi.com/design/img/drug/1NVzhGcz6U5.jpg,에제티미브|아토르바스타틴칼슘삼수화물,Atorvastatin Calcium Trihydrate| Ezetimibe,"정제, 저작정",한국엠에스디(주),Msd Korea,,,201500365,20150123,[02180]동맥경화용제,전문의약품,655501870,백색 내지 미백색의 한 면에 337이 새겨진 양면이 볼록한 캡슐모양의 필름코팅정,타원형,7.0,17.0,7.0,337,,하양,,20150226,필름코팅정,20190805
164164,"[109, 0, 308, 533]",31884,4671,1225,K-003483-019861-031885-035206_0_2_0_2_75_000_200.png,976,1280,K-003483-019861-031885-035206_0_2_0_2_75_000_200.png,K-031885,정상알약,연회색 배경,앞면,주백색,75,0,200,K-031885,자누메트엑스알서방정 100/1000mg,Janumet XR Tab. 100/1000mg,http://connectdi.com/design/img/drug/1NVzhGcz6SP.jpg,메트포르민염산염|시타글립틴인산염수화물,Metformin Hydrochloride| Sitagliptin Phosphate Hydrate,서방형정제,한국엠에스디(주),Msd Korea,,,201309418,20130924,[03960]당뇨병용제,전문의약품,655501800,밝은 파랑색으로 한 면에 81이 새겨진 양면이 볼록한 타원형의 필름코팅정,타원형,8.3,22.2,11.2,81,,파랑,,20131009,필름코팅정,20181112
